ID,supplyShipmentId,lineNumber,purchaseOrderLineId,purchaseOrderId,purchaseOrderLineNumber,ProductId,quantityShipped,unitOfMeasure
48cfc55b-9ae1-45ee-a20d-22efc80af13f-20,48cfc55b-9ae1-45ee-a20d-22efc80af13f,20,7346ff75-b381-4711-8895-298b98f9ccee-20,7346ff75-b381-4711-8895-298b98f9ccee,20,PART003-2,320,Each
48cfc55b-9ae1-45ee-a20d-22efc80af13f-30,48cfc55b-9ae1-45ee-a20d-22efc80af13f,30,7346ff75-b381-4711-8895-298b98f9ccee-30,7346ff75-b381-4711-8895-298b98f9ccee,30,PART006,80,Each
3873cd7f-945e-4835-b41c-14623a3a8c96-10,3873cd7f-945e-4835-b41c-14623a3a8c96,10,37dd9369-c62f-483c-8cf6-c1f018cfb934-10,37dd9369-c62f-483c-8cf6-c1f018cfb934,10,PART006,290,Each
3873cd7f-945e-4835-b41c-14623a3a8c96-20,3873cd7f-945e-4835-b41c-14623a3a8c96,20,37dd9369-c62f-483c-8cf6-c1f018cfb934-20,37dd9369-c62f-483c-8cf6-c1f018cfb934,20,PART003-3,230,Each
3873cd7f-945e-4835-b41c-14623a3a8c96-30,3873cd7f-945e-4835-b41c-14623a3a8c96,30,37dd9369-c62f-483c-8cf6-c1f018cfb934-30,37dd9369-c62f-483c-8cf6-c1f018cfb934,30,PART005,230,Each
77db9728-ed2d-42ce-89dc-a85b66c22cba-10,77db9728-ed2d-42ce-89dc-a85b66c22cba,10,ddc4d4ae-c677-493d-9901-6797c65b071f-30,ddc4d4ae-c677-493d-9901-6797c65b071f,30,PART005,390,Each
96567ec3-edfd-49dd-91a1-766835789b67-10,96567ec3-edfd-49dd-91a1-766835789b67,10,ddc4d4ae-c677-493d-9901-6797c65b071f-10,ddc4d4ae-c677-493d-9901-6797c65b071f,10,PART002,330,Each
96567ec3-edfd-49dd-91a1-766835789b67-20,96567ec3-edfd-49dd-91a1-766835789b67,20,ddc4d4ae-c677-493d-9901-6797c65b071f-20,ddc4d4ae-c677-493d-9901-6797c65b071f,20,PART003-1,180,Each
48f50f4f-71c9-4962-bd27-24e892a365c2-10,48f50f4f-71c9-4962-bd27-24e892a365c2,10,939aa4c1-1b33-4007-b58f-4f041eca0f2d-10,939aa4c1-1b33-4007-b58f-4f041eca0f2d,10,PART005,440,Each
48f50f4f-71c9-4962-bd27-24e892a365c2-20,48f50f4f-71c9-4962-bd27-24e892a365c2,20,939aa4c1-1b33-4007-b58f-4f041eca0f2d-20,939aa4c1-1b33-4007-b58f-4f041eca0f2d,20,PART003-3,300,Each
a2f0ed99-d52d-4b59-9e43-6d71dc5de8dd-10,a2f0ed99-d52d-4b59-9e43-6d71dc5de8dd,10,a473e379-5901-4a3d-926b-20ec4791d10f-10,a473e379-5901-4a3d-926b-20ec4791d10f,10,PART004,480,Each
a2f0ed99-d52d-4b59-9e43-6d71dc5de8dd-20,a2f0ed99-d52d-4b59-9e43-6d71dc5de8dd,20,a473e379-5901-4a3d-926b-20ec4791d10f-20,a473e379-5901-4a3d-926b-20ec4791d10f,20,PART006,230,Each
a2f0ed99-d52d-4b59-9e43-6d71dc5de8dd-30,a2f0ed99-d52d-4b59-9e43-6d71dc5de8dd,30,a473e379-5901-4a3d-926b-20ec4791d10f-30,a473e379-5901-4a3d-926b-20ec4791d10f,30,PART001,180,Each
625a7f45-e218-4df0-a8a5-86865165656f-10,625a7f45-e218-4df0-a8a5-86865165656f,10,3423e81b-d829-4e72-9d83-dca91a32f14f-20,3423e81b-d829-4e72-9d83-dca91a32f14f,20,PART001,370,Each
4459cb4d-f697-491e-8aac-ff6c8026cabc-10,4459cb4d-f697-491e-8aac-ff6c8026cabc,10,3423e81b-d829-4e72-9d83-dca91a32f14f-10,3423e81b-d829-4e72-9d83-dca91a32f14f,10,PART005,150,Each
4459cb4d-f697-491e-8aac-ff6c8026cabc-20,4459cb4d-f697-491e-8aac-ff6c8026cabc,20,3423e81b-d829-4e72-9d83-dca91a32f14f-30,3423e81b-d829-4e72-9d83-dca91a32f14f,30,PART004,450,Each
106edb08-c6e2-4123-a30a-70e6156db1bf-10,106edb08-c6e2-4123-a30a-70e6156db1bf,10,b60fd33c-3cd3-46cd-984b-01b1d7055c11-10,b60fd33c-3cd3-46cd-984b-01b1d7055c11,10,PART002,300,Each
106edb08-c6e2-4123-a30a-70e6156db1bf-20,106edb08-c6e2-4123-a30a-70e6156db1bf,20,b60fd33c-3cd3-46cd-984b-01b1d7055c11-20,b60fd33c-3cd3-46cd-984b-01b1d7055c11,20,PART003-1,340,Each
4930f241-bf9d-474e-9b76-ba96d94b8163-10,4930f241-bf9d-474e-9b76-ba96d94b8163,10,8b2abcd0-d62d-44d3-b1f0-f9980fcd90be-10,8b2abcd0-d62d-44d3-b1f0-f9980fcd90be,10,PART003-3,100,Each
6ce0aabb-8b74-47ac-8980-044e44b33c16-10,6ce0aabb-8b74-47ac-8980-044e44b33c16,10,f4db9f9e-4a1d-4f84-8cfc-f51b82efaba6-20,f4db9f9e-4a1d-4f84-8cfc-f51b82efaba6,20,PART002,210,Each
6c21c8a8-06a9-480a-b890-60f6c6564752-10,6c21c8a8-06a9-480a-b890-60f6c6564752,10,f4db9f9e-4a1d-4f84-8cfc-f51b82efaba6-10,f4db9f9e-4a1d-4f84-8cfc-f51b82efaba6,10,PART003-1,460,Each
6c21c8a8-06a9-480a-b890-60f6c6564752-20,6c21c8a8-06a9-480a-b890-60f6c6564752,20,f4db9f9e-4a1d-4f84-8cfc-f51b82efaba6-30,f4db9f9e-4a1d-4f84-8cfc-f51b82efaba6,30,PART005,110,Each
7e9dd86c-2827-49ec-9992-9fc5b30a1a53-10,7e9dd86c-2827-49ec-9992-9fc5b30a1a53,10,ab840a0e-fd7b-4807-b729-007b2c7eb54b-10,ab840a0e-fd7b-4807-b729-007b2c7eb54b,10,PART006,470,Each
7e9dd86c-2827-49ec-9992-9fc5b30a1a53-20,7e9dd86c-2827-49ec-9992-9fc5b30a1a53,20,ab840a0e-fd7b-4807-b729-007b2c7eb54b-20,ab840a0e-fd7b-4807-b729-007b2c7eb54b,20,PART004,260,Each
8de77a14-6f00-466d-9f46-6cb63c5382ae-10,8de77a14-6f00-466d-9f46-6cb63c5382ae,10,0a7cf919-4236-4488-ba9c-4537fa5c8820-10,0a7cf919-4236-4488-ba9c-4537fa5c8820,10,PART005,390,Each
8de77a14-6f00-466d-9f46-6cb63c5382ae-20,8de77a14-6f00-466d-9f46-6cb63c5382ae,20,0a7cf919-4236-4488-ba9c-4537fa5c8820-20,0a7cf919-4236-4488-ba9c-4537fa5c8820,20,PART006,190,Each
8de77a14-6f00-466d-9f46-6cb63c5382ae-30,8de77a14-6f00-466d-9f46-6cb63c5382ae,30,0a7cf919-4236-4488-ba9c-4537fa5c8820-30,0a7cf919-4236-4488-ba9c-4537fa5c8820,30,PART001,430,Each
f90205df-267f-43da-91ed-a2ff9db54e0b-10,f90205df-267f-43da-91ed-a2ff9db54e0b,10,a7417e31-21e0-4701-956d-4fdca578f076-20,a7417e31-21e0-4701-956d-4fdca578f076,20,PART003-1,230,Each
6937ee94-6869-45f8-8d25-6534e9ad8f8a-10,6937ee94-6869-45f8-8d25-6534e9ad8f8a,10,a7417e31-21e0-4701-956d-4fdca578f076-10,a7417e31-21e0-4701-956d-4fdca578f076,10,PART002,340,Each
df030cd2-ae1b-4534-9b3b-da321b39e4c9-10,df030cd2-ae1b-4534-9b3b-da321b39e4c9,10,1748d47a-b439-4512-b736-237ecf8bfca6-10,1748d47a-b439-4512-b736-237ecf8bfca6,10,PART003-2,330,Each
df030cd2-ae1b-4534-9b3b-da321b39e4c9-20,df030cd2-ae1b-4534-9b3b-da321b39e4c9,20,1748d47a-b439-4512-b736-237ecf8bfca6-20,1748d47a-b439-4512-b736-237ecf8bfca6,20,PART004,170,Each
df030cd2-ae1b-4534-9b3b-da321b39e4c9-30,df030cd2-ae1b-4534-9b3b-da321b39e4c9,30,1748d47a-b439-4512-b736-237ecf8bfca6-30,1748d47a-b439-4512-b736-237ecf8bfca6,30,PART003,490,Each
4726de7c-ff89-46e1-aa7e-8894406ea3d1-10,4726de7c-ff89-46e1-aa7e-8894406ea3d1,10,66b3bd50-1b85-45ed-970d-a67db1467ab3-10,66b3bd50-1b85-45ed-970d-a67db1467ab3,10,PART003-1,220,Each
4726de7c-ff89-46e1-aa7e-8894406ea3d1-20,4726de7c-ff89-46e1-aa7e-8894406ea3d1,20,66b3bd50-1b85-45ed-970d-a67db1467ab3-20,66b3bd50-1b85-45ed-970d-a67db1467ab3,20,PART004,240,Each
4726de7c-ff89-46e1-aa7e-8894406ea3d1-30,4726de7c-ff89-46e1-aa7e-8894406ea3d1,30,66b3bd50-1b85-45ed-970d-a67db1467ab3-30,66b3bd50-1b85-45ed-970d-a67db1467ab3,30,PART003-3,230,Each
ee962d66-ecae-4fd0-8c71-e2adbbd62317-10,ee962d66-ecae-4fd0-8c71-e2adbbd62317,10,2b0c508d-0f92-45af-943d-84b185085830-10,2b0c508d-0f92-45af-943d-84b185085830,10,PART003-3,266,Each
dafaea11-3d1f-4109-95a6-bba10dc7496e-10,dafaea11-3d1f-4109-95a6-bba10dc7496e,10,2b0c508d-0f92-45af-943d-84b185085830-10,2b0c508d-0f92-45af-943d-84b185085830,10,PART003-3,144,Each
b34ebb38-5d1d-465e-80e6-8416841f5020-10,b34ebb38-5d1d-465e-80e6-8416841f5020,10,dc9dfba7-4896-470c-ad69-c62c25672b62-10,dc9dfba7-4896-470c-ad69-c62c25672b62,10,PART003-2,300,Each
b34ebb38-5d1d-465e-80e6-8416841f5020-20,b34ebb38-5d1d-465e-80e6-8416841f5020,20,dc9dfba7-4896-470c-ad69-c62c25672b62-20,dc9dfba7-4896-470c-ad69-c62c25672b62,20,PART001,70,Each
c4241d4b-dce9-43b7-a34a-a7f0f9b0cdf0-10,c4241d4b-dce9-43b7-a34a-a7f0f9b0cdf0,10,5f63ee1d-ceb4-427e-a937-24b1edeb09bf-10,5f63ee1d-ceb4-427e-a937-24b1edeb09bf,10,PART003-1,110,Each
c4241d4b-dce9-43b7-a34a-a7f0f9b0cdf0-20,c4241d4b-dce9-43b7-a34a-a7f0f9b0cdf0,20,5f63ee1d-ceb4-427e-a937-24b1edeb09bf-20,5f63ee1d-ceb4-427e-a937-24b1edeb09bf,20,PART005,490,Each
c4241d4b-dce9-43b7-a34a-a7f0f9b0cdf0-30,c4241d4b-dce9-43b7-a34a-a7f0f9b0cdf0,30,5f63ee1d-ceb4-427e-a937-24b1edeb09bf-30,5f63ee1d-ceb4-427e-a937-24b1edeb09bf,30,PART004,310,Each
f28017cb-f933-432d-a5ce-29ac97daea85-10,f28017cb-f933-432d-a5ce-29ac97daea85,10,a4b48798-8494-40fd-98ae-a600872c84d8-10,a4b48798-8494-40fd-98ae-a600872c84d8,10,PART001,259,Each
86ee18d8-13be-4837-bc83-673f6366a605-10,86ee18d8-13be-4837-bc83-673f6366a605,10,a4b48798-8494-40fd-98ae-a600872c84d8-10,a4b48798-8494-40fd-98ae-a600872c84d8,10,PART001,221,Each
57d47329-3bf9-4973-80d1-20309648572f-10,57d47329-3bf9-4973-80d1-20309648572f,10,2ae01cd0-35c3-4e67-b337-41c37d49d202-10,2ae01cd0-35c3-4e67-b337-41c37d49d202,10,PART003,150,Each
57d47329-3bf9-4973-80d1-20309648572f-20,57d47329-3bf9-4973-80d1-20309648572f,20,2ae01cd0-35c3-4e67-b337-41c37d49d202-20,2ae01cd0-35c3-4e67-b337-41c37d49d202,20,PART003-1,360,Each
20bd60ce-cd6e-4364-a895-66ada56e15f5-10,20bd60ce-cd6e-4364-a895-66ada56e15f5,10,d392a9e4-992e-439a-94c9-436269b13720-10,d392a9e4-992e-439a-94c9-436269b13720,10,PART004,270,Each
20bd60ce-cd6e-4364-a895-66ada56e15f5-20,20bd60ce-cd6e-4364-a895-66ada56e15f5,20,d392a9e4-992e-439a-94c9-436269b13720-20,d392a9e4-992e-439a-94c9-436269b13720,20,PART005,210,Each
20bd60ce-cd6e-4364-a895-66ada56e15f5-30,20bd60ce-cd6e-4364-a895-66ada56e15f5,30,d392a9e4-992e-439a-94c9-436269b13720-30,d392a9e4-992e-439a-94c9-436269b13720,30,PART006,390,Each
585a8a3b-4b49-49cd-ab4c-754ed9a2a842-10,585a8a3b-4b49-49cd-ab4c-754ed9a2a842,10,923182ce-bf5f-42c5-b95b-b10046cc2460-20,923182ce-bf5f-42c5-b95b-b10046cc2460,20,PART002,90,Each
98fad9b3-a5d1-4432-a493-13bdbd38587d-10,98fad9b3-a5d1-4432-a493-13bdbd38587d,10,923182ce-bf5f-42c5-b95b-b10046cc2460-10,923182ce-bf5f-42c5-b95b-b10046cc2460,10,PART001,50,Each
a550f543-dc19-4b43-9af8-256042a75af0-10,a550f543-dc19-4b43-9af8-256042a75af0,10,bbece499-7feb-47c5-a34f-8684c3f8d57d-10,bbece499-7feb-47c5-a34f-8684c3f8d57d,10,PART001,340,Each
a550f543-dc19-4b43-9af8-256042a75af0-20,a550f543-dc19-4b43-9af8-256042a75af0,20,bbece499-7feb-47c5-a34f-8684c3f8d57d-20,bbece499-7feb-47c5-a34f-8684c3f8d57d,20,PART006,180,Each
a550f543-dc19-4b43-9af8-256042a75af0-30,a550f543-dc19-4b43-9af8-256042a75af0,30,bbece499-7feb-47c5-a34f-8684c3f8d57d-30,bbece499-7feb-47c5-a34f-8684c3f8d57d,30,PART003-2,170,Each
63629347-5442-4973-b9ae-a3f32e3273f2-10,63629347-5442-4973-b9ae-a3f32e3273f2,10,14a307d0-ebc1-41b8-b0ea-b2509bf6800f-10,14a307d0-ebc1-41b8-b0ea-b2509bf6800f,10,PART003-2,260,Each
63629347-5442-4973-b9ae-a3f32e3273f2-20,63629347-5442-4973-b9ae-a3f32e3273f2,20,14a307d0-ebc1-41b8-b0ea-b2509bf6800f-20,14a307d0-ebc1-41b8-b0ea-b2509bf6800f,20,PART003,360,Each
5416dccf-9298-4df9-b709-dfb5df04715a-10,5416dccf-9298-4df9-b709-dfb5df04715a,10,d2bbbde6-303d-44ac-9fac-b1f0add97516-30,d2bbbde6-303d-44ac-9fac-b1f0add97516,30,PART005,220,Each
04b0f7cf-e853-4ca8-812d-c97519e70265-10,04b0f7cf-e853-4ca8-812d-c97519e70265,10,d2bbbde6-303d-44ac-9fac-b1f0add97516-10,d2bbbde6-303d-44ac-9fac-b1f0add97516,10,PART002,290,Each
04b0f7cf-e853-4ca8-812d-c97519e70265-20,04b0f7cf-e853-4ca8-812d-c97519e70265,20,d2bbbde6-303d-44ac-9fac-b1f0add97516-20,d2bbbde6-303d-44ac-9fac-b1f0add97516,20,PART003-2,210,Each
48148837-be7c-4ae8-aa7d-a9771de4f581-10,48148837-be7c-4ae8-aa7d-a9771de4f581,10,77509ca1-d06d-4d83-91de-ea123dacb903-10,77509ca1-d06d-4d83-91de-ea123dacb903,10,PART006,180,Each
48148837-be7c-4ae8-aa7d-a9771de4f581-20,48148837-be7c-4ae8-aa7d-a9771de4f581,20,77509ca1-d06d-4d83-91de-ea123dacb903-20,77509ca1-d06d-4d83-91de-ea123dacb903,20,PART003-3,460,Each
1eaba472-e54f-4950-a188-21705aecc0e4-10,1eaba472-e54f-4950-a188-21705aecc0e4,10,037839ea-e573-407a-9e9e-509ca57f3fa8-10,037839ea-e573-407a-9e9e-509ca57f3fa8,10,PART006,120,Each
6f9eeacc-ce94-4324-b055-3bb093b14a41-10,6f9eeacc-ce94-4324-b055-3bb093b14a41,10,600d042b-b270-449e-9c7c-a1f195de6231-10,600d042b-b270-449e-9c7c-a1f195de6231,10,PART004,110,Each
9cb3e904-1310-49e6-8eff-cf4d236998dc-10,9cb3e904-1310-49e6-8eff-cf4d236998dc,10,600d042b-b270-449e-9c7c-a1f195de6231-20,600d042b-b270-449e-9c7c-a1f195de6231,20,PART003,130,Each
9cb3e904-1310-49e6-8eff-cf4d236998dc-20,9cb3e904-1310-49e6-8eff-cf4d236998dc,20,600d042b-b270-449e-9c7c-a1f195de6231-30,600d042b-b270-449e-9c7c-a1f195de6231,30,PART002,190,Each
6b4a1e40-b14b-4692-a835-1f2f56f17c5f-10,6b4a1e40-b14b-4692-a835-1f2f56f17c5f,10,2b6e6d67-ae1d-415a-a745-7bbfd6fa2c9f-10,2b6e6d67-ae1d-415a-a745-7bbfd6fa2c9f,10,PART003-3,360,Each
6b4a1e40-b14b-4692-a835-1f2f56f17c5f-20,6b4a1e40-b14b-4692-a835-1f2f56f17c5f,20,2b6e6d67-ae1d-415a-a745-7bbfd6fa2c9f-20,2b6e6d67-ae1d-415a-a745-7bbfd6fa2c9f,20,PART003-2,130,Each
b587ad79-48c8-4419-948a-7a2c82c722f4-10,b587ad79-48c8-4419-948a-7a2c82c722f4,10,97a5086d-d683-4750-8c48-686edf9f7c15-10,97a5086d-d683-4750-8c48-686edf9f7c15,10,PART002,280,Each
b587ad79-48c8-4419-948a-7a2c82c722f4-20,b587ad79-48c8-4419-948a-7a2c82c722f4,20,97a5086d-d683-4750-8c48-686edf9f7c15-20,97a5086d-d683-4750-8c48-686edf9f7c15,20,PART001,470,Each
12ed2446-c902-41a9-85f7-133fad5e71ef-10,12ed2446-c902-41a9-85f7-133fad5e71ef,10,1eed3b4d-b463-4527-99de-673968fd6307-10,1eed3b4d-b463-4527-99de-673968fd6307,10,PART003-1,104,Each
75e0e120-1862-4211-a65d-eceb9a4c8780-10,75e0e120-1862-4211-a65d-eceb9a4c8780,10,1eed3b4d-b463-4527-99de-673968fd6307-10,1eed3b4d-b463-4527-99de-673968fd6307,10,PART003-1,76,Each
e8c0ccf6-904c-4048-b622-620820140483-10,e8c0ccf6-904c-4048-b622-620820140483,10,68a0d97d-d93a-4470-a27e-6942764a6119-10,68a0d97d-d93a-4470-a27e-6942764a6119,10,PART001,360,Each
e8c0ccf6-904c-4048-b622-620820140483-20,e8c0ccf6-904c-4048-b622-620820140483,20,68a0d97d-d93a-4470-a27e-6942764a6119-20,68a0d97d-d93a-4470-a27e-6942764a6119,20,PART003-1,260,Each
b128e148-d17f-4624-9403-cac5668ff679-10,b128e148-d17f-4624-9403-cac5668ff679,10,8e8e8a6a-99bd-4227-bacb-e3ec87a395aa-10,8e8e8a6a-99bd-4227-bacb-e3ec87a395aa,10,PART003-1,50,Each
374447d8-e7d4-400f-b4a5-8859b6376417-10,374447d8-e7d4-400f-b4a5-8859b6376417,10,0baa4985-1592-426f-97e9-df8b9d2a7a0e-30,0baa4985-1592-426f-97e9-df8b9d2a7a0e,30,PART002,260,Each
7df892ba-dcdc-4923-8d27-fadd3dcd575a-10,7df892ba-dcdc-4923-8d27-fadd3dcd575a,10,0baa4985-1592-426f-97e9-df8b9d2a7a0e-10,0baa4985-1592-426f-97e9-df8b9d2a7a0e,10,PART001,450,Each
7df892ba-dcdc-4923-8d27-fadd3dcd575a-20,7df892ba-dcdc-4923-8d27-fadd3dcd575a,20,0baa4985-1592-426f-97e9-df8b9d2a7a0e-20,0baa4985-1592-426f-97e9-df8b9d2a7a0e,20,PART006,220,Each
74da868e-47fd-4653-a035-13de9d087574-10,74da868e-47fd-4653-a035-13de9d087574,10,3e718d7f-77e2-4aca-a13d-a5466874065e-10,3e718d7f-77e2-4aca-a13d-a5466874065e,10,PART003-1,280,Each
74da868e-47fd-4653-a035-13de9d087574-20,74da868e-47fd-4653-a035-13de9d087574,20,3e718d7f-77e2-4aca-a13d-a5466874065e-20,3e718d7f-77e2-4aca-a13d-a5466874065e,20,PART002,240,Each
5c282824-80e3-42b2-b002-e70dd4f6bdc2-10,5c282824-80e3-42b2-b002-e70dd4f6bdc2,10,8bff0ceb-2e7e-4bbf-9762-0de8a5d9e75b-10,8bff0ceb-2e7e-4bbf-9762-0de8a5d9e75b,10,PART003-2,340,Each
c959ce9d-f8ea-4b6f-b600-b468d7ac5a0a-10,c959ce9d-f8ea-4b6f-b600-b468d7ac5a0a,10,68402df3-996b-4b9d-8040-083512beb4c5-20,68402df3-996b-4b9d-8040-083512beb4c5,20,PART005,180,Each
aa1d7725-f0e6-4fef-acf1-4c6069faad8e-10,aa1d7725-f0e6-4fef-acf1-4c6069faad8e,10,68402df3-996b-4b9d-8040-083512beb4c5-10,68402df3-996b-4b9d-8040-083512beb4c5,10,PART001,460,Each
707b1752-e1c9-451b-866a-e019790e5f3d-10,707b1752-e1c9-451b-866a-e019790e5f3d,10,01c0d280-5a9e-4424-b389-a4067dc13ae8-10,01c0d280-5a9e-4424-b389-a4067dc13ae8,10,PART003-2,380,Each
17607b9f-0c45-4b1c-93ad-8ff6dd80697a-10,17607b9f-0c45-4b1c-93ad-8ff6dd80697a,10,ddd777bd-825f-40b0-809c-581baa1d6ecf-10,ddd777bd-825f-40b0-809c-581baa1d6ecf,10,PART005,470,Each
17607b9f-0c45-4b1c-93ad-8ff6dd80697a-20,17607b9f-0c45-4b1c-93ad-8ff6dd80697a,20,ddd777bd-825f-40b0-809c-581baa1d6ecf-20,ddd777bd-825f-40b0-809c-581baa1d6ecf,20,PART001,280,Each
4968a03a-0c1c-4cc9-8670-536c3492f9f6-10,4968a03a-0c1c-4cc9-8670-536c3492f9f6,10,1c29ae3b-c61c-4073-947a-65d874e9612d-10,1c29ae3b-c61c-4073-947a-65d874e9612d,10,PART003-3,107,Each
3a823ee2-17cf-4fbd-8950-062aa6873eab-10,3a823ee2-17cf-4fbd-8950-062aa6873eab,10,1c29ae3b-c61c-4073-947a-65d874e9612d-10,1c29ae3b-c61c-4073-947a-65d874e9612d,10,PART003-3,53,Each
24349bb8-d8e7-47b4-ab82-bb5a12cf01db-10,24349bb8-d8e7-47b4-ab82-bb5a12cf01db,10,39eb8572-fa5e-4f52-886c-99f38b48059f-10,39eb8572-fa5e-4f52-886c-99f38b48059f,10,PART003-1,90,Each
bf733240-2129-47e3-b373-ffd7cfd71e52-10,bf733240-2129-47e3-b373-ffd7cfd71e52,10,e17f44b6-e364-4155-b86d-ae320764ac92-10,e17f44b6-e364-4155-b86d-ae320764ac92,10,PART005,70,Each
bf733240-2129-47e3-b373-ffd7cfd71e52-20,bf733240-2129-47e3-b373-ffd7cfd71e52,20,e17f44b6-e364-4155-b86d-ae320764ac92-20,e17f44b6-e364-4155-b86d-ae320764ac92,20,PART003,290,Each
4d01c08c-043b-4190-8ff3-116e2dc42fec-10,4d01c08c-043b-4190-8ff3-116e2dc42fec,10,eb566406-ad90-44ed-8ef8-a3d80ce986a9-10,eb566406-ad90-44ed-8ef8-a3d80ce986a9,10,PART005,88,Each
5f77a18a-5329-4af0-85f6-5dcb3432239b-10,5f77a18a-5329-4af0-85f6-5dcb3432239b,10,eb566406-ad90-44ed-8ef8-a3d80ce986a9-10,eb566406-ad90-44ed-8ef8-a3d80ce986a9,10,PART005,112,Each
dc7bbd2b-ca10-454a-859b-0e8016bc8acb-10,dc7bbd2b-ca10-454a-859b-0e8016bc8acb,10,1c77e39f-0fbf-4ed4-9db1-eec8180c4e2c-10,1c77e39f-0fbf-4ed4-9db1-eec8180c4e2c,10,PART004,50,Each
dc7bbd2b-ca10-454a-859b-0e8016bc8acb-20,dc7bbd2b-ca10-454a-859b-0e8016bc8acb,20,1c77e39f-0fbf-4ed4-9db1-eec8180c4e2c-20,1c77e39f-0fbf-4ed4-9db1-eec8180c4e2c,20,PART005,130,Each
e380542e-3281-4230-9cee-495d2353abcf-10,e380542e-3281-4230-9cee-495d2353abcf,10,d7c204d6-60e9-4f8e-9e8e-3ed17d29fac0-10,d7c204d6-60e9-4f8e-9e8e-3ed17d29fac0,10,PART003-3,310,Each
e380542e-3281-4230-9cee-495d2353abcf-20,e380542e-3281-4230-9cee-495d2353abcf,20,d7c204d6-60e9-4f8e-9e8e-3ed17d29fac0-20,d7c204d6-60e9-4f8e-9e8e-3ed17d29fac0,20,PART002,210,Each
e380542e-3281-4230-9cee-495d2353abcf-30,e380542e-3281-4230-9cee-495d2353abcf,30,d7c204d6-60e9-4f8e-9e8e-3ed17d29fac0-30,d7c204d6-60e9-4f8e-9e8e-3ed17d29fac0,30,PART004,300,Each
2a0021dc-e765-4e58-a5a0-3e8f18ee549d-10,2a0021dc-e765-4e58-a5a0-3e8f18ee549d,10,dd78fd3a-2a69-4fb4-95cf-fc2236b57dcc-10,dd78fd3a-2a69-4fb4-95cf-fc2236b57dcc,10,PART003-1,100,Each
fdfd793a-81a8-4494-b2a2-9306e6a63638-10,fdfd793a-81a8-4494-b2a2-9306e6a63638,10,dd78fd3a-2a69-4fb4-95cf-fc2236b57dcc-20,dd78fd3a-2a69-4fb4-95cf-fc2236b57dcc,20,PART005,400,Each
fdfd793a-81a8-4494-b2a2-9306e6a63638-20,fdfd793a-81a8-4494-b2a2-9306e6a63638,20,dd78fd3a-2a69-4fb4-95cf-fc2236b57dcc-30,dd78fd3a-2a69-4fb4-95cf-fc2236b57dcc,30,PART001,420,Each
c74149b7-4bfa-4098-98e3-b97534f2ef76-10,c74149b7-4bfa-4098-98e3-b97534f2ef76,10,6bbf9229-d0c3-42e5-a858-13feea045c7d-10,6bbf9229-d0c3-42e5-a858-13feea045c7d,10,PART006,350,Each
c74149b7-4bfa-4098-98e3-b97534f2ef76-20,c74149b7-4bfa-4098-98e3-b97534f2ef76,20,6bbf9229-d0c3-42e5-a858-13feea045c7d-20,6bbf9229-d0c3-42e5-a858-13feea045c7d,20,PART001,320,Each
c74149b7-4bfa-4098-98e3-b97534f2ef76-30,c74149b7-4bfa-4098-98e3-b97534f2ef76,30,6bbf9229-d0c3-42e5-a858-13feea045c7d-30,6bbf9229-d0c3-42e5-a858-13feea045c7d,30,PART003,380,Each
ee42461c-834c-4de8-8347-008c55c39cf2-10,ee42461c-834c-4de8-8347-008c55c39cf2,10,cbd6440a-6342-44ed-a9ee-4413dcca8d38-10,cbd6440a-6342-44ed-a9ee-4413dcca8d38,10,PART003-1,230,Each
ee42461c-834c-4de8-8347-008c55c39cf2-20,ee42461c-834c-4de8-8347-008c55c39cf2,20,cbd6440a-6342-44ed-a9ee-4413dcca8d38-20,cbd6440a-6342-44ed-a9ee-4413dcca8d38,20,PART002,280,Each
f73ff5b4-fbf6-4932-b2bd-2836080b076f-10,f73ff5b4-fbf6-4932-b2bd-2836080b076f,10,8278316c-a2d6-4c0b-a016-5a3e29511b3e-10,8278316c-a2d6-4c0b-a016-5a3e29511b3e,10,PART003-1,240,Each
7cd45384-0d2d-4816-9226-3eaebfc2ba49-10,7cd45384-0d2d-4816-9226-3eaebfc2ba49,10,8278316c-a2d6-4c0b-a016-5a3e29511b3e-20,8278316c-a2d6-4c0b-a016-5a3e29511b3e,20,PART006,190,Each
7cd45384-0d2d-4816-9226-3eaebfc2ba49-20,7cd45384-0d2d-4816-9226-3eaebfc2ba49,20,8278316c-a2d6-4c0b-a016-5a3e29511b3e-30,8278316c-a2d6-4c0b-a016-5a3e29511b3e,30,PART005,120,Each
e4da7ad4-ce0a-4410-9f15-6158e549d465-10,e4da7ad4-ce0a-4410-9f15-6158e549d465,10,e1fc3fa3-98c6-47b7-a8b4-b6c67a2087b1-10,e1fc3fa3-98c6-47b7-a8b4-b6c67a2087b1,10,PART001,300,Each
e4da7ad4-ce0a-4410-9f15-6158e549d465-20,e4da7ad4-ce0a-4410-9f15-6158e549d465,20,e1fc3fa3-98c6-47b7-a8b4-b6c67a2087b1-20,e1fc3fa3-98c6-47b7-a8b4-b6c67a2087b1,20,PART003-3,400,Each
e4da7ad4-ce0a-4410-9f15-6158e549d465-30,e4da7ad4-ce0a-4410-9f15-6158e549d465,30,e1fc3fa3-98c6-47b7-a8b4-b6c67a2087b1-30,e1fc3fa3-98c6-47b7-a8b4-b6c67a2087b1,30,PART003-2,420,Each
