ID,purchaseOrderId,lineNumber,ProductId,Quantity,unitOfMeasure,Status,Value,valueCurrency
3e718d7f-77e2-4aca-a13d-a5466874065e-20,3e718d7f-77e2-4aca-a13d-a5466874065e,20,PART002,240,Each,Active,18000,USD
8bff0ceb-2e7e-4bbf-9762-0de8a5d9e75b-10,8bff0ceb-2e7e-4bbf-9762-0de8a5d9e75b,10,PART003-2,340,Each,Active,51000,USD
68402df3-996b-4b9d-8040-083512beb4c5-10,68402df3-996b-4b9d-8040-083512beb4c5,10,PART001,460,Each,Active,103500,USD
68402df3-996b-4b9d-8040-083512beb4c5-20,68402df3-996b-4b9d-8040-083512beb4c5,20,PART005,180,Each,Active,27000,USD
01c0d280-5a9e-4424-b389-a4067dc13ae8-10,01c0d280-5a9e-4424-b389-a4067dc13ae8,10,PART003-2,380,Each,Active,57000,USD
ddd777bd-825f-40b0-809c-581baa1d6ecf-10,ddd777bd-825f-40b0-809c-581baa1d6ecf,10,PART005,470,Each,Active,70500,USD
ddd777bd-825f-40b0-809c-581baa1d6ecf-20,ddd777bd-825f-40b0-809c-581baa1d6ecf,20,PART001,280,Each,Active,63000,USD
1c29ae3b-c61c-4073-947a-65d874e9612d-10,1c29ae3b-c61c-4073-947a-65d874e9612d,10,PART003-3,160,Each,Active,32000,USD
39eb8572-fa5e-4f52-886c-99f38b48059f-10,39eb8572-fa5e-4f52-886c-99f38b48059f,10,PART003-1,90,Each,Active,9000,USD
e17f44b6-e364-4155-b86d-ae320764ac92-10,e17f44b6-e364-4155-b86d-ae320764ac92,10,PART005,70,Each,Active,10500,USD
e17f44b6-e364-4155-b86d-ae320764ac92-20,e17f44b6-e364-4155-b86d-ae320764ac92,20,PART003,290,Each,Active,43500,USD
eb566406-ad90-44ed-8ef8-a3d80ce986a9-10,eb566406-ad90-44ed-8ef8-a3d80ce986a9,10,PART005,200,Each,Active,30000,USD
1c77e39f-0fbf-4ed4-9db1-eec8180c4e2c-10,1c77e39f-0fbf-4ed4-9db1-eec8180c4e2c,10,PART004,50,Each,Active,8750,USD
1c77e39f-0fbf-4ed4-9db1-eec8180c4e2c-20,1c77e39f-0fbf-4ed4-9db1-eec8180c4e2c,20,PART005,130,Each,Active,19500,USD
d7c204d6-60e9-4f8e-9e8e-3ed17d29fac0-10,d7c204d6-60e9-4f8e-9e8e-3ed17d29fac0,10,PART003-3,310,Each,Active,62000,USD
d7c204d6-60e9-4f8e-9e8e-3ed17d29fac0-20,d7c204d6-60e9-4f8e-9e8e-3ed17d29fac0,20,PART002,210,Each,Active,15750,USD
d7c204d6-60e9-4f8e-9e8e-3ed17d29fac0-30,d7c204d6-60e9-4f8e-9e8e-3ed17d29fac0,30,PART004,300,Each,Active,52500,USD
dd78fd3a-2a69-4fb4-95cf-fc2236b57dcc-10,dd78fd3a-2a69-4fb4-95cf-fc2236b57dcc,10,PART003-1,100,Each,Active,10000,USD
dd78fd3a-2a69-4fb4-95cf-fc2236b57dcc-20,dd78fd3a-2a69-4fb4-95cf-fc2236b57dcc,20,PART005,400,Each,Active,60000,USD
dd78fd3a-2a69-4fb4-95cf-fc2236b57dcc-30,dd78fd3a-2a69-4fb4-95cf-fc2236b57dcc,30,PART001,420,Each,Active,94500,USD
6bbf9229-d0c3-42e5-a858-13feea045c7d-10,6bbf9229-d0c3-42e5-a858-13feea045c7d,10,PART006,350,Each,Active,70000,USD
6bbf9229-d0c3-42e5-a858-13feea045c7d-20,6bbf9229-d0c3-42e5-a858-13feea045c7d,20,PART001,320,Each,Active,72000,USD
6bbf9229-d0c3-42e5-a858-13feea045c7d-30,6bbf9229-d0c3-42e5-a858-13feea045c7d,30,PART003,380,Each,Active,57000,USD
cbd6440a-6342-44ed-a9ee-4413dcca8d38-10,cbd6440a-6342-44ed-a9ee-4413dcca8d38,10,PART003-1,230,Each,Active,23000,USD
cbd6440a-6342-44ed-a9ee-4413dcca8d38-20,cbd6440a-6342-44ed-a9ee-4413dcca8d38,20,PART002,280,Each,Active,21000,USD
8278316c-a2d6-4c0b-a016-5a3e29511b3e-10,8278316c-a2d6-4c0b-a016-5a3e29511b3e,10,PART003-1,240,Each,Active,24000,USD
8278316c-a2d6-4c0b-a016-5a3e29511b3e-20,8278316c-a2d6-4c0b-a016-5a3e29511b3e,20,PART006,190,Each,Active,38000,USD
8278316c-a2d6-4c0b-a016-5a3e29511b3e-30,8278316c-a2d6-4c0b-a016-5a3e29511b3e,30,PART005,120,Each,Active,18000,USD
e1fc3fa3-98c6-47b7-a8b4-b6c67a2087b1-10,e1fc3fa3-98c6-47b7-a8b4-b6c67a2087b1,10,PART001,300,Each,Active,67500,USD
e1fc3fa3-98c6-47b7-a8b4-b6c67a2087b1-20,e1fc3fa3-98c6-47b7-a8b4-b6c67a2087b1,20,PART003-3,400,Each,Active,80000,USD
e1fc3fa3-98c6-47b7-a8b4-b6c67a2087b1-30,e1fc3fa3-98c6-47b7-a8b4-b6c67a2087b1,30,PART003-2,420,Each,Active,63000,USD
130c1e7b-2803-4deb-bb7b-fd1026032a3c-10,130c1e7b-2803-4deb-bb7b-fd1026032a3c,10,PART003-2,460,Each,Active,69000,USD
130c1e7b-2803-4deb-bb7b-fd1026032a3c-20,130c1e7b-2803-4deb-bb7b-fd1026032a3c,20,PART001,320,Each,Active,72000,USD
8effdee4-e079-4ee0-86c8-a71c988f6db0-10,8effdee4-e079-4ee0-86c8-a71c988f6db0,10,PART003-1,260,Each,Active,26000,USD
8effdee4-e079-4ee0-86c8-a71c988f6db0-20,8effdee4-e079-4ee0-86c8-a71c988f6db0,20,PART003-3,120,Each,Active,24000,USD
8effdee4-e079-4ee0-86c8-a71c988f6db0-30,8effdee4-e079-4ee0-86c8-a71c988f6db0,30,PART002,240,Each,Active,18000,USD
1cf98127-87c7-449c-8d45-1a0e166420de-10,1cf98127-87c7-449c-8d45-1a0e166420de,10,PART003-3,180,Each,Active,36000,USD
1cf98127-87c7-449c-8d45-1a0e166420de-20,1cf98127-87c7-449c-8d45-1a0e166420de,20,PART003-2,420,Each,Active,63000,USD
1cf98127-87c7-449c-8d45-1a0e166420de-30,1cf98127-87c7-449c-8d45-1a0e166420de,30,PART006,430,Each,Active,86000,USD
36017998-9f5c-4edf-9ad3-94b264e54e1b-10,36017998-9f5c-4edf-9ad3-94b264e54e1b,10,PART006,380,Each,Active,76000,USD
36017998-9f5c-4edf-9ad3-94b264e54e1b-20,36017998-9f5c-4edf-9ad3-94b264e54e1b,20,PART003-3,110,Each,Active,22000,USD
36017998-9f5c-4edf-9ad3-94b264e54e1b-30,36017998-9f5c-4edf-9ad3-94b264e54e1b,30,PART005,500,Each,Active,75000,USD
69c3d090-fb6b-418c-8360-f364489b914c-10,69c3d090-fb6b-418c-8360-f364489b914c,10,PART005,190,Each,Active,28500,USD
69c3d090-fb6b-418c-8360-f364489b914c-20,69c3d090-fb6b-418c-8360-f364489b914c,20,PART004,150,Each,Active,26250,USD
3fb66f9d-a264-46c2-b0e1-2d94d79e142f-10,3fb66f9d-a264-46c2-b0e1-2d94d79e142f,10,PART001,130,Each,Active,29250,USD
9c6a3485-87b6-4a75-a2a1-f2448b7ee866-10,9c6a3485-87b6-4a75-a2a1-f2448b7ee866,10,PART002,60,Each,Active,4500,USD
528a2865-0c51-4de0-b9b9-fff38c336fac-10,528a2865-0c51-4de0-b9b9-fff38c336fac,10,PART003-2,300,Each,Active,45000,USD
528a2865-0c51-4de0-b9b9-fff38c336fac-20,528a2865-0c51-4de0-b9b9-fff38c336fac,20,PART001,470,Each,Active,105750,USD
528a2865-0c51-4de0-b9b9-fff38c336fac-30,528a2865-0c51-4de0-b9b9-fff38c336fac,30,PART002,210,Each,Active,15750,USD
3c47c91d-ba1a-4472-9ea4-4bfbaddfb6b8-10,3c47c91d-ba1a-4472-9ea4-4bfbaddfb6b8,10,PART002,340,Each,Active,25500,USD
0085cce6-f845-4e12-965c-511e03c1c655-10,0085cce6-f845-4e12-965c-511e03c1c655,10,PART001,350,Each,Active,78750,USD
0085cce6-f845-4e12-965c-511e03c1c655-20,0085cce6-f845-4e12-965c-511e03c1c655,20,PART003-1,460,Each,Active,46000,USD
0085cce6-f845-4e12-965c-511e03c1c655-30,0085cce6-f845-4e12-965c-511e03c1c655,30,PART002,400,Each,Active,30000,USD
dee4452c-f50d-45f7-81d1-7359c862503f-10,dee4452c-f50d-45f7-81d1-7359c862503f,10,PART005,490,Each,Active,73500,USD
dee4452c-f50d-45f7-81d1-7359c862503f-20,dee4452c-f50d-45f7-81d1-7359c862503f,20,PART003,100,Each,Active,15000,USD
dee4452c-f50d-45f7-81d1-7359c862503f-30,dee4452c-f50d-45f7-81d1-7359c862503f,30,PART003-1,370,Each,Active,37000,USD
6d5e174c-c265-4a60-80a6-d8d16e94d531-10,6d5e174c-c265-4a60-80a6-d8d16e94d531,10,PART003-1,90,Each,Active,9000,USD
a3ed2ec2-17dd-4e6e-9717-5ce7ae54ab35-10,a3ed2ec2-17dd-4e6e-9717-5ce7ae54ab35,10,PART005,140,Each,Active,21000,USD
aa86c625-650b-4e60-bd6c-0c57d704482c-10,aa86c625-650b-4e60-bd6c-0c57d704482c,10,PART005,140,Each,Active,21000,USD
aa86c625-650b-4e60-bd6c-0c57d704482c-20,aa86c625-650b-4e60-bd6c-0c57d704482c,20,PART003-1,100,Each,Active,10000,USD
ab927945-f44b-43e6-9805-181a9d3693e4-10,ab927945-f44b-43e6-9805-181a9d3693e4,10,PART003-1,200,Each,Active,20000,USD
ab927945-f44b-43e6-9805-181a9d3693e4-20,ab927945-f44b-43e6-9805-181a9d3693e4,20,PART003-3,210,Each,Active,42000,USD
213328b2-0cf6-439b-8d1a-29490d3de336-10,213328b2-0cf6-439b-8d1a-29490d3de336,10,PART003-2,190,Each,Active,28500,USD
213328b2-0cf6-439b-8d1a-29490d3de336-20,213328b2-0cf6-439b-8d1a-29490d3de336,20,PART003,450,Each,Active,67500,USD
213328b2-0cf6-439b-8d1a-29490d3de336-30,213328b2-0cf6-439b-8d1a-29490d3de336,30,PART003-1,450,Each,Active,45000,USD
f948331f-68ba-4cba-ac3b-9a765c377bd3-10,f948331f-68ba-4cba-ac3b-9a765c377bd3,10,PART003-1,190,Each,Active,19000,USD
f948331f-68ba-4cba-ac3b-9a765c377bd3-20,f948331f-68ba-4cba-ac3b-9a765c377bd3,20,PART003-2,200,Each,Active,30000,USD
f948331f-68ba-4cba-ac3b-9a765c377bd3-30,f948331f-68ba-4cba-ac3b-9a765c377bd3,30,PART001,310,Each,Active,69750,USD
68426b32-a753-40be-a663-fb3359dbcace-10,68426b32-a753-40be-a663-fb3359dbcace,10,PART006,80,Each,Active,16000,USD
68426b32-a753-40be-a663-fb3359dbcace-20,68426b32-a753-40be-a663-fb3359dbcace,20,PART002,280,Each,Active,21000,USD
3dfc8678-8078-4354-bd56-6f3126c33e42-10,3dfc8678-8078-4354-bd56-6f3126c33e42,10,PART001,170,Each,Active,38250,USD
3dfc8678-8078-4354-bd56-6f3126c33e42-20,3dfc8678-8078-4354-bd56-6f3126c33e42,20,PART003-1,110,Each,Active,11000,USD
3dfc8678-8078-4354-bd56-6f3126c33e42-30,3dfc8678-8078-4354-bd56-6f3126c33e42,30,PART003,430,Each,Active,64500,USD
f48147c3-c1e2-48ef-a987-323acd8bd1b7-10,f48147c3-c1e2-48ef-a987-323acd8bd1b7,10,PART003-2,240,Each,Active,36000,USD
f48147c3-c1e2-48ef-a987-323acd8bd1b7-20,f48147c3-c1e2-48ef-a987-323acd8bd1b7,20,PART004,170,Each,Active,29750,USD
f48147c3-c1e2-48ef-a987-323acd8bd1b7-30,f48147c3-c1e2-48ef-a987-323acd8bd1b7,30,PART003,500,Each,Active,75000,USD
6e1ea996-dfc3-49cd-b968-30cfec1212f0-10,6e1ea996-dfc3-49cd-b968-30cfec1212f0,10,PART003-2,320,Each,Active,48000,USD
6e1ea996-dfc3-49cd-b968-30cfec1212f0-20,6e1ea996-dfc3-49cd-b968-30cfec1212f0,20,PART003-3,300,Each,Active,60000,USD
6e1ea996-dfc3-49cd-b968-30cfec1212f0-30,6e1ea996-dfc3-49cd-b968-30cfec1212f0,30,PART003,350,Each,Active,52500,USD
b78ac0a8-f3d8-407b-a1a6-a4959fb4673f-10,b78ac0a8-f3d8-407b-a1a6-a4959fb4673f,10,PART004,500,Each,Active,87500,USD
b78ac0a8-f3d8-407b-a1a6-a4959fb4673f-20,b78ac0a8-f3d8-407b-a1a6-a4959fb4673f,20,PART006,220,Each,Active,44000,USD
b78ac0a8-f3d8-407b-a1a6-a4959fb4673f-30,b78ac0a8-f3d8-407b-a1a6-a4959fb4673f,30,PART003-3,290,Each,Active,58000,USD
fd52d5ca-af7f-45eb-b170-30312f6f71f2-10,fd52d5ca-af7f-45eb-b170-30312f6f71f2,10,PART003-1,420,Each,Active,42000,USD
fd52d5ca-af7f-45eb-b170-30312f6f71f2-20,fd52d5ca-af7f-45eb-b170-30312f6f71f2,20,PART004,290,Each,Active,50750,USD
99d32365-4623-4ec6-b02b-e030b533d053-10,99d32365-4623-4ec6-b02b-e030b533d053,10,PART006,270,Each,Active,54000,USD
99d32365-4623-4ec6-b02b-e030b533d053-20,99d32365-4623-4ec6-b02b-e030b533d053,20,PART003-2,220,Each,Active,33000,USD
acb8ad7d-0f54-497f-ac06-b725eb1dedec-10,acb8ad7d-0f54-497f-ac06-b725eb1dedec,10,PART003-1,290,Each,Active,29000,USD
d0b41aa3-fe69-46e9-b132-e2d5cd3372a0-10,d0b41aa3-fe69-46e9-b132-e2d5cd3372a0,10,PART005,310,Each,Active,46500,USD
145ae022-fa5a-4f83-8a4f-42b1ba5a8a88-10,145ae022-fa5a-4f83-8a4f-42b1ba5a8a88,10,PART001,260,Each,Active,58500,USD
145ae022-fa5a-4f83-8a4f-42b1ba5a8a88-20,145ae022-fa5a-4f83-8a4f-42b1ba5a8a88,20,PART003-3,230,Each,Active,46000,USD
4320e859-e3e3-481b-81ed-d3ec505dec96-10,4320e859-e3e3-481b-81ed-d3ec505dec96,10,PART002,100,Each,Active,7500,USD
4320e859-e3e3-481b-81ed-d3ec505dec96-20,4320e859-e3e3-481b-81ed-d3ec505dec96,20,PART003,240,Each,Active,36000,USD
4320e859-e3e3-481b-81ed-d3ec505dec96-30,4320e859-e3e3-481b-81ed-d3ec505dec96,30,PART003-2,110,Each,Active,16500,USD
0b4b8abe-aba4-48fc-b822-afe3c7ffbfde-10,0b4b8abe-aba4-48fc-b822-afe3c7ffbfde,10,PART005,380,Each,Active,57000,USD
0b4b8abe-aba4-48fc-b822-afe3c7ffbfde-20,0b4b8abe-aba4-48fc-b822-afe3c7ffbfde,20,PART003-1,140,Each,Active,14000,USD
0b4b8abe-aba4-48fc-b822-afe3c7ffbfde-30,0b4b8abe-aba4-48fc-b822-afe3c7ffbfde,30,PART003-2,440,Each,Active,66000,USD
bee57cc7-e374-48f8-bbe0-9647ab22d055-10,bee57cc7-e374-48f8-bbe0-9647ab22d055,10,PART003-2,80,Each,Active,12000,USD
bee57cc7-e374-48f8-bbe0-9647ab22d055-20,bee57cc7-e374-48f8-bbe0-9647ab22d055,20,PART003-1,420,Each,Active,42000,USD
bee57cc7-e374-48f8-bbe0-9647ab22d055-30,bee57cc7-e374-48f8-bbe0-9647ab22d055,30,PART003-3,70,Each,Active,14000,USD
f0da678d-0733-4788-ad01-94266b93ebf5-10,f0da678d-0733-4788-ad01-94266b93ebf5,10,PART004,340,Each,Active,59500,USD
f0da678d-0733-4788-ad01-94266b93ebf5-20,f0da678d-0733-4788-ad01-94266b93ebf5,20,PART001,200,Each,Active,45000,USD
983c30c5-669b-4b4e-a331-f791d4b2f3e2-10,983c30c5-669b-4b4e-a331-f791d4b2f3e2,10,PART001,100,Each,Active,22500,USD
a35a1e1b-10e0-409a-ab5a-3c33a61de736-10,a35a1e1b-10e0-409a-ab5a-3c33a61de736,10,PART003-1,440,Each,Active,44000,USD
a35a1e1b-10e0-409a-ab5a-3c33a61de736-20,a35a1e1b-10e0-409a-ab5a-3c33a61de736,20,PART005,320,Each,Active,48000,USD
a35a1e1b-10e0-409a-ab5a-3c33a61de736-30,a35a1e1b-10e0-409a-ab5a-3c33a61de736,30,PART001,470,Each,Active,105750,USD
29324d5a-0388-49e6-ae4b-7bc3a1fe10e6-10,29324d5a-0388-49e6-ae4b-7bc3a1fe10e6,10,PART006,500,Each,Active,100000,USD
503aafaa-774e-46f3-9388-2c1c13c2b8b3-10,503aafaa-774e-46f3-9388-2c1c13c2b8b3,10,PART003-3,110,Each,Active,22000,USD
503aafaa-774e-46f3-9388-2c1c13c2b8b3-20,503aafaa-774e-46f3-9388-2c1c13c2b8b3,20,PART004,280,Each,Active,49000,USD
503aafaa-774e-46f3-9388-2c1c13c2b8b3-30,503aafaa-774e-46f3-9388-2c1c13c2b8b3,30,PART003-1,490,Each,Active,49000,USD
200c796a-bb63-4777-abbc-1d34da9fd124-10,200c796a-bb63-4777-abbc-1d34da9fd124,10,PART003,280,Each,Active,42000,USD
200c796a-bb63-4777-abbc-1d34da9fd124-20,200c796a-bb63-4777-abbc-1d34da9fd124,20,PART005,130,Each,Active,19500,USD
d7698186-5f9f-4832-9a79-cceca0e09d7b-10,d7698186-5f9f-4832-9a79-cceca0e09d7b,10,PART004,470,Each,Active,82250,USD
653138d1-8d33-470e-9c7b-ff8928ddf369-10,653138d1-8d33-470e-9c7b-ff8928ddf369,10,PART005,370,Each,Active,55500,USD
daa37487-7ff7-4236-b28f-546636ecd27b-10,daa37487-7ff7-4236-b28f-546636ecd27b,10,PART003-2,350,Each,Active,52500,USD
161eda7b-8657-4cb1-ba14-c795afbc0982-10,161eda7b-8657-4cb1-ba14-c795afbc0982,10,PART003-3,500,Each,Active,100000,USD
161eda7b-8657-4cb1-ba14-c795afbc0982-20,161eda7b-8657-4cb1-ba14-c795afbc0982,20,PART001,180,Each,Active,40500,USD
161eda7b-8657-4cb1-ba14-c795afbc0982-30,161eda7b-8657-4cb1-ba14-c795afbc0982,30,PART002,230,Each,Active,17250,USD
53e0de5e-d0aa-4521-8ae8-1bc06bf64cdc-10,53e0de5e-d0aa-4521-8ae8-1bc06bf64cdc,10,PART003,440,Each,Active,66000,USD
53e0de5e-d0aa-4521-8ae8-1bc06bf64cdc-20,53e0de5e-d0aa-4521-8ae8-1bc06bf64cdc,20,PART003-3,390,Each,Active,78000,USD
4ed32932-e129-4c85-aae3-cb67875380cb-10,4ed32932-e129-4c85-aae3-cb67875380cb,10,PART003,310,Each,Active,46500,USD
4ed32932-e129-4c85-aae3-cb67875380cb-20,4ed32932-e129-4c85-aae3-cb67875380cb,20,PART006,350,Each,Active,70000,USD
3f3004e8-0201-4f98-a55a-c8d5e59f8e4d-10,3f3004e8-0201-4f98-a55a-c8d5e59f8e4d,10,PART003-1,490,Each,Active,49000,USD
06c98a4e-4821-460e-b57c-5659c3d0fcfb-10,06c98a4e-4821-460e-b57c-5659c3d0fcfb,10,PART004,200,Each,Active,35000,USD
19efab74-c344-4e0c-885e-c304aeb7dd16-10,19efab74-c344-4e0c-885e-c304aeb7dd16,10,PART003-2,260,Each,Active,39000,USD
19efab74-c344-4e0c-885e-c304aeb7dd16-20,19efab74-c344-4e0c-885e-c304aeb7dd16,20,PART005,380,Each,Active,57000,USD
5093d451-b104-4439-a8f3-3f31a271cb21-10,5093d451-b104-4439-a8f3-3f31a271cb21,10,PART005,440,Each,Active,66000,USD
da865e2c-b0e4-49b6-8980-065f9a9cc983-10,da865e2c-b0e4-49b6-8980-065f9a9cc983,10,PART006,460,Each,Active,92000,USD
da865e2c-b0e4-49b6-8980-065f9a9cc983-20,da865e2c-b0e4-49b6-8980-065f9a9cc983,20,PART003-2,230,Each,Active,34500,USD
da865e2c-b0e4-49b6-8980-065f9a9cc983-30,da865e2c-b0e4-49b6-8980-065f9a9cc983,30,PART003,490,Each,Active,73500,USD
7358d49b-1dc8-4c1f-8624-0ea94b1a58cf-10,7358d49b-1dc8-4c1f-8624-0ea94b1a58cf,10,PART004,100,Each,Active,17500,USD
7358d49b-1dc8-4c1f-8624-0ea94b1a58cf-20,7358d49b-1dc8-4c1f-8624-0ea94b1a58cf,20,PART002,440,Each,Active,33000,USD
f95e0d30-699f-4a29-add6-f5cd02df97da-10,f95e0d30-699f-4a29-add6-f5cd02df97da,10,PART004,160,Each,Active,28000,USD
f95e0d30-699f-4a29-add6-f5cd02df97da-20,f95e0d30-699f-4a29-add6-f5cd02df97da,20,PART003,250,Each,Active,37500,USD
5a486cf9-a132-4455-a7b9-f21bb96b354a-10,5a486cf9-a132-4455-a7b9-f21bb96b354a,10,PART002,410,Each,Active,30750,USD
d9eb9bdd-7fcc-4c9c-bc3b-2c96b864b7f3-10,d9eb9bdd-7fcc-4c9c-bc3b-2c96b864b7f3,10,PART003,380,Each,Active,57000,USD
48b0d547-1e18-4512-b819-d0d16fec2eee-10,48b0d547-1e18-4512-b819-d0d16fec2eee,10,PART003-2,410,Each,Active,61500,USD
48b0d547-1e18-4512-b819-d0d16fec2eee-20,48b0d547-1e18-4512-b819-d0d16fec2eee,20,PART003-3,440,Each,Active,88000,USD
48b0d547-1e18-4512-b819-d0d16fec2eee-30,48b0d547-1e18-4512-b819-d0d16fec2eee,30,PART006,60,Each,Active,12000,USD
7bcf12be-19d3-4782-8da2-c0dfb03cbb76-10,7bcf12be-19d3-4782-8da2-c0dfb03cbb76,10,PART005,480,Each,Active,72000,USD
7bcf12be-19d3-4782-8da2-c0dfb03cbb76-20,7bcf12be-19d3-4782-8da2-c0dfb03cbb76,20,PART003-2,360,Each,Active,54000,USD
7bcf12be-19d3-4782-8da2-c0dfb03cbb76-30,7bcf12be-19d3-4782-8da2-c0dfb03cbb76,30,PART006,410,Each,Active,82000,USD
835e800d-a6eb-4b25-aab0-b2e1f423b1ea-10,835e800d-a6eb-4b25-aab0-b2e1f423b1ea,10,PART003,120,Each,Active,18000,USD
835e800d-a6eb-4b25-aab0-b2e1f423b1ea-20,835e800d-a6eb-4b25-aab0-b2e1f423b1ea,20,PART002,270,Each,Active,20250,USD
f1306c40-c12b-4a2b-a027-f2e48f56718f-10,f1306c40-c12b-4a2b-a027-f2e48f56718f,10,PART003-2,420,Each,Active,63000,USD
f1306c40-c12b-4a2b-a027-f2e48f56718f-20,f1306c40-c12b-4a2b-a027-f2e48f56718f,20,PART003-3,450,Each,Active,90000,USD
439f8a1a-faaa-42bb-b112-99d32932c030-10,439f8a1a-faaa-42bb-b112-99d32932c030,10,PART001,210,Each,Active,47250,USD
439f8a1a-faaa-42bb-b112-99d32932c030-20,439f8a1a-faaa-42bb-b112-99d32932c030,20,PART004,490,Each,Active,85750,USD
b2e5014f-12f9-4d6b-8147-d057e36f91c9-10,b2e5014f-12f9-4d6b-8147-d057e36f91c9,10,PART003-1,400,Each,Active,40000,USD
7724a635-35f9-40be-bf23-d3788a323fdd-10,7724a635-35f9-40be-bf23-d3788a323fdd,10,PART003-2,220,Each,Active,33000,USD
0f60c168-2ddb-4d2b-8de5-e5daf19f5ab9-10,0f60c168-2ddb-4d2b-8de5-e5daf19f5ab9,10,PART001,110,Each,Active,24750,USD
7b3fe5c0-098b-4511-be20-aef0b9d87957-10,7b3fe5c0-098b-4511-be20-aef0b9d87957,10,PART002,150,Each,Active,11250,USD
7b3fe5c0-098b-4511-be20-aef0b9d87957-20,7b3fe5c0-098b-4511-be20-aef0b9d87957,20,PART003-3,420,Each,Active,84000,USD
7b3fe5c0-098b-4511-be20-aef0b9d87957-30,7b3fe5c0-098b-4511-be20-aef0b9d87957,30,PART005,380,Each,Active,57000,USD
915ed6c4-d63d-4b98-b6e3-489fdefadf9e-10,915ed6c4-d63d-4b98-b6e3-489fdefadf9e,10,PART001,240,Each,Active,54000,USD
915ed6c4-d63d-4b98-b6e3-489fdefadf9e-20,915ed6c4-d63d-4b98-b6e3-489fdefadf9e,20,PART003-2,170,Each,Active,25500,USD
915ed6c4-d63d-4b98-b6e3-489fdefadf9e-30,915ed6c4-d63d-4b98-b6e3-489fdefadf9e,30,PART002,460,Each,Active,34500,USD
5ee5fc69-c937-44c3-b45c-6af8434330d5-10,5ee5fc69-c937-44c3-b45c-6af8434330d5,10,PART005,140,Each,Active,21000,USD
8bafb7d8-9f06-4738-8727-5ed70b2279d6-10,8bafb7d8-9f06-4738-8727-5ed70b2279d6,10,PART003-1,480,Each,Active,48000,USD
8bafb7d8-9f06-4738-8727-5ed70b2279d6-20,8bafb7d8-9f06-4738-8727-5ed70b2279d6,20,PART004,380,Each,Active,66500,USD
8bafb7d8-9f06-4738-8727-5ed70b2279d6-30,8bafb7d8-9f06-4738-8727-5ed70b2279d6,30,PART002,320,Each,Active,24000,USD
9ce2b976-c67d-408c-8f5c-144cb07a879f-10,9ce2b976-c67d-408c-8f5c-144cb07a879f,10,PART006,220,Each,Active,44000,USD
9ce2b976-c67d-408c-8f5c-144cb07a879f-20,9ce2b976-c67d-408c-8f5c-144cb07a879f,20,PART001,420,Each,Active,94500,USD
451c238f-51fc-4e10-9061-91134ab44546-10,451c238f-51fc-4e10-9061-91134ab44546,10,PART003,250,Each,Active,37500,USD
8d77c337-027d-41ee-9b11-256a28007da0-10,8d77c337-027d-41ee-9b11-256a28007da0,10,PART005,260,Each,Active,39000,USD
8d77c337-027d-41ee-9b11-256a28007da0-20,8d77c337-027d-41ee-9b11-256a28007da0,20,PART003-3,120,Each,Active,24000,USD
8d77c337-027d-41ee-9b11-256a28007da0-30,8d77c337-027d-41ee-9b11-256a28007da0,30,PART003-1,140,Each,Active,14000,USD
5db9ec12-78d1-400b-84b2-1045c254e61e-10,5db9ec12-78d1-400b-84b2-1045c254e61e,10,PART006,370,Each,Active,74000,USD
21678313-4220-4eaf-b0b4-36ebfbac542e-10,21678313-4220-4eaf-b0b4-36ebfbac542e,10,PART003-1,370,Each,Active,37000,USD
48177ff5-8503-4409-a045-7bb696ad5793-10,48177ff5-8503-4409-a045-7bb696ad5793,10,PART001,300,Each,Active,67500,USD
df85c5a7-4150-44a0-9406-3aec0ebb9265-10,df85c5a7-4150-44a0-9406-3aec0ebb9265,10,PART006,60,Each,Active,12000,USD
df85c5a7-4150-44a0-9406-3aec0ebb9265-20,df85c5a7-4150-44a0-9406-3aec0ebb9265,20,PART003-1,410,Each,Active,41000,USD
bd6fe61b-2866-469e-b2a6-bcf996a68a92-10,bd6fe61b-2866-469e-b2a6-bcf996a68a92,10,PART003-3,90,Each,Active,18000,USD
edf2d9ca-3d1c-45f0-a519-f4d4f0717374-10,edf2d9ca-3d1c-45f0-a519-f4d4f0717374,10,PART003-1,240,Each,Active,24000,USD
edf2d9ca-3d1c-45f0-a519-f4d4f0717374-20,edf2d9ca-3d1c-45f0-a519-f4d4f0717374,20,PART001,470,Each,Active,105750,USD
a6a03745-fa41-4f4f-a091-3e2e2191d2df-10,a6a03745-fa41-4f4f-a091-3e2e2191d2df,10,PART002,170,Each,Active,12750,USD
a6a03745-fa41-4f4f-a091-3e2e2191d2df-20,a6a03745-fa41-4f4f-a091-3e2e2191d2df,20,PART006,120,Each,Active,24000,USD
a6a03745-fa41-4f4f-a091-3e2e2191d2df-30,a6a03745-fa41-4f4f-a091-3e2e2191d2df,30,PART005,460,Each,Active,69000,USD
b29f44d5-9e89-48ab-b1e7-a77260375e90-10,b29f44d5-9e89-48ab-b1e7-a77260375e90,10,PART006,390,Each,Active,78000,USD
b29f44d5-9e89-48ab-b1e7-a77260375e90-20,b29f44d5-9e89-48ab-b1e7-a77260375e90,20,PART003-3,270,Each,Active,54000,USD
a8ab80e5-4417-40cd-b192-e84b542d42ed-10,a8ab80e5-4417-40cd-b192-e84b542d42ed,10,PART005,310,Each,Active,46500,USD
