ID,salesOrderId,lineNumber,ProductId,Quantity,unitOfMeasure,Status,Value,valueCurrency
046d10b3-fed6-40e4-9e9d-0dee1ad70c38-20,046d10b3-fed6-40e4-9e9d-0dee1ad70c38,20,PROD001,420,Each,Active,378000,USD
1af0265b-5d9d-46b6-80f0-c5a41d08719a-10,1af0265b-5d9d-46b6-80f0-c5a41d08719a,10,PROD006,380,Each,Active,304000,USD
1af0265b-5d9d-46b6-80f0-c5a41d08719a-20,1af0265b-5d9d-46b6-80f0-c5a41d08719a,20,PROD003,450,Each,Active,540000,USD
f54cfff7-2731-4c7c-9a7b-d69c2e62328b-10,f54cfff7-2731-4c7c-9a7b-d69c2e62328b,10,PROD002,80,Each,Active,80000,USD
46321dce-5013-4f83-88e3-3c54b25d1f04-10,46321dce-5013-4f83-88e3-3c54b25d1f04,10,PROD006,140,Each,Active,112000,USD
46321dce-5013-4f83-88e3-3c54b25d1f04-20,46321dce-5013-4f83-88e3-3c54b25d1f04,20,PROD009,410,Each,Active,205000,USD
3b36200c-3a3e-4418-888b-ab4f5bbb528a-10,3b36200c-3a3e-4418-888b-ab4f5bbb528a,10,PROD005,90,Each,Active,54000,USD
3b36200c-3a3e-4418-888b-ab4f5bbb528a-20,3b36200c-3a3e-4418-888b-ab4f5bbb528a,20,PROD002,390,Each,Active,390000,USD
4454ecba-81cb-47ba-b505-726ba9a61585-10,4454ecba-81cb-47ba-b505-726ba9a61585,10,PROD007,350,Each,Active,105000,USD
4454ecba-81cb-47ba-b505-726ba9a61585-20,4454ecba-81cb-47ba-b505-726ba9a61585,20,PROD009,80,Each,Active,40000,USD
ed9079bf-8c82-40e1-afd5-9c1454fe74f0-10,ed9079bf-8c82-40e1-afd5-9c1454fe74f0,10,PROD004,140,Each,Active,56000,USD
2a9f90a3-8c95-4d53-aabd-9f92d205fbfe-10,2a9f90a3-8c95-4d53-aabd-9f92d205fbfe,10,PROD007,350,Each,Active,105000,USD
2a9f90a3-8c95-4d53-aabd-9f92d205fbfe-20,2a9f90a3-8c95-4d53-aabd-9f92d205fbfe,20,PROD005,450,Each,Active,270000,USD
2a9f90a3-8c95-4d53-aabd-9f92d205fbfe-30,2a9f90a3-8c95-4d53-aabd-9f92d205fbfe,30,PROD006,380,Each,Active,304000,USD
d05bfb02-57d0-4e4b-a8b3-f3c93eee35a3-10,d05bfb02-57d0-4e4b-a8b3-f3c93eee35a3,10,PROD006,180,Each,Active,144000,USD
d05bfb02-57d0-4e4b-a8b3-f3c93eee35a3-20,d05bfb02-57d0-4e4b-a8b3-f3c93eee35a3,20,PROD001,240,Each,Active,216000,USD
fa90adcd-0832-478c-8c76-94784cd7353d-10,fa90adcd-0832-478c-8c76-94784cd7353d,10,PROD002,190,Each,Active,190000,USD
fa90adcd-0832-478c-8c76-94784cd7353d-20,fa90adcd-0832-478c-8c76-94784cd7353d,20,PROD004,490,Each,Active,196000,USD
fa90adcd-0832-478c-8c76-94784cd7353d-30,fa90adcd-0832-478c-8c76-94784cd7353d,30,PROD009,370,Each,Active,185000,USD
a81294ba-b213-4e09-89d0-b889aa42446b-10,a81294ba-b213-4e09-89d0-b889aa42446b,10,PROD002,290,Each,Active,290000,USD
a81294ba-b213-4e09-89d0-b889aa42446b-20,a81294ba-b213-4e09-89d0-b889aa42446b,20,PROD003,440,Each,Active,528000,USD
a81294ba-b213-4e09-89d0-b889aa42446b-30,a81294ba-b213-4e09-89d0-b889aa42446b,30,PROD009,90,Each,Active,45000,USD
d3d34d2f-95fa-4864-9757-c31447e82b6a-10,d3d34d2f-95fa-4864-9757-c31447e82b6a,10,PROD003,490,Each,Active,588000,USD
c234827d-abe6-4589-8b77-06233eecda27-10,c234827d-abe6-4589-8b77-06233eecda27,10,PROD004,490,Each,Active,196000,USD
138b4334-9bae-4b99-9383-bec5fecb44ee-10,138b4334-9bae-4b99-9383-bec5fecb44ee,10,PROD002,220,Each,Active,220000,USD
138b4334-9bae-4b99-9383-bec5fecb44ee-20,138b4334-9bae-4b99-9383-bec5fecb44ee,20,PROD004,140,Each,Active,56000,USD
138b4334-9bae-4b99-9383-bec5fecb44ee-30,138b4334-9bae-4b99-9383-bec5fecb44ee,30,PROD008,160,Each,Active,64000,USD
73ace292-900a-4661-82d5-c1a1ba83b99e-10,73ace292-900a-4661-82d5-c1a1ba83b99e,10,PROD009,470,Each,Active,235000,USD
73ace292-900a-4661-82d5-c1a1ba83b99e-20,73ace292-900a-4661-82d5-c1a1ba83b99e,20,PROD002,110,Each,Active,110000,USD
28feb364-f89b-4274-a41f-046caa68b32d-10,28feb364-f89b-4274-a41f-046caa68b32d,10,PROD006,260,Each,Active,208000,USD
28feb364-f89b-4274-a41f-046caa68b32d-20,28feb364-f89b-4274-a41f-046caa68b32d,20,PROD004,320,Each,Active,128000,USD
d55caf5a-0b14-4689-bf90-33b1d72502c9-10,d55caf5a-0b14-4689-bf90-33b1d72502c9,10,PROD006,70,Each,Active,56000,USD
d55caf5a-0b14-4689-bf90-33b1d72502c9-20,d55caf5a-0b14-4689-bf90-33b1d72502c9,20,PROD001,450,Each,Active,405000,USD
d55caf5a-0b14-4689-bf90-33b1d72502c9-30,d55caf5a-0b14-4689-bf90-33b1d72502c9,30,PROD009,190,Each,Active,95000,USD
000b0db1-7179-4751-b692-9271ea484383-10,000b0db1-7179-4751-b692-9271ea484383,10,PROD001,410,Each,Active,369000,USD
c6914003-3806-42b4-ba90-eabd736a0917-10,c6914003-3806-42b4-ba90-eabd736a0917,10,PROD003,420,Each,Active,504000,USD
d53bb26c-c7dc-4f6c-bdba-8199230c7102-10,d53bb26c-c7dc-4f6c-bdba-8199230c7102,10,PROD008,230,Each,Active,92000,USD
d53bb26c-c7dc-4f6c-bdba-8199230c7102-20,d53bb26c-c7dc-4f6c-bdba-8199230c7102,20,PROD001,90,Each,Active,81000,USD
d53bb26c-c7dc-4f6c-bdba-8199230c7102-30,d53bb26c-c7dc-4f6c-bdba-8199230c7102,30,PROD004,450,Each,Active,180000,USD
a68e75c4-89b7-499f-8078-efa84c32b889-10,a68e75c4-89b7-499f-8078-efa84c32b889,10,PROD001,200,Each,Active,180000,USD
b8db3771-eb5e-47bb-85a4-7d375deb5307-10,b8db3771-eb5e-47bb-85a4-7d375deb5307,10,PROD006,200,Each,Active,160000,USD
b8db3771-eb5e-47bb-85a4-7d375deb5307-20,b8db3771-eb5e-47bb-85a4-7d375deb5307,20,PROD004,110,Each,Active,44000,USD
6aa4a9cb-cfed-4f9f-ac49-34e082c4c52d-10,6aa4a9cb-cfed-4f9f-ac49-34e082c4c52d,10,PROD001,290,Each,Active,261000,USD
937f317c-9212-43f7-9c38-73b3017ea4ed-10,937f317c-9212-43f7-9c38-73b3017ea4ed,10,PROD007,450,Each,Active,135000,USD
4340257c-6749-4f5f-9da9-1e674a0e90c4-10,4340257c-6749-4f5f-9da9-1e674a0e90c4,10,PROD008,180,Each,Active,72000,USD
4340257c-6749-4f5f-9da9-1e674a0e90c4-20,4340257c-6749-4f5f-9da9-1e674a0e90c4,20,PROD009,200,Each,Active,100000,USD
ffff3f50-6e00-4940-b4f7-055ede7e00da-10,ffff3f50-6e00-4940-b4f7-055ede7e00da,10,PROD007,70,Each,Active,21000,USD
ffff3f50-6e00-4940-b4f7-055ede7e00da-20,ffff3f50-6e00-4940-b4f7-055ede7e00da,20,PROD004,80,Each,Active,32000,USD
5f7eebf2-9039-47a4-990a-dc25c71fe2f6-10,5f7eebf2-9039-47a4-990a-dc25c71fe2f6,10,PROD009,110,Each,Active,55000,USD
5f7eebf2-9039-47a4-990a-dc25c71fe2f6-20,5f7eebf2-9039-47a4-990a-dc25c71fe2f6,20,PROD006,140,Each,Active,112000,USD
bb1b07c0-681e-4ec5-991a-bd87809cabaf-10,bb1b07c0-681e-4ec5-991a-bd87809cabaf,10,PROD006,270,Each,Active,216000,USD
ce091b9b-542f-4b9a-b249-db1a0f22c00b-10,ce091b9b-542f-4b9a-b249-db1a0f22c00b,10,PROD006,150,Each,Active,120000,USD
754c517b-c865-4bb8-a809-5779c683f5d9-10,754c517b-c865-4bb8-a809-5779c683f5d9,10,PROD004,420,Each,Active,168000,USD
31f6c9db-0c6a-47d0-a6f0-908d51dc00b8-10,31f6c9db-0c6a-47d0-a6f0-908d51dc00b8,10,PROD001,90,Each,Active,81000,USD
31f6c9db-0c6a-47d0-a6f0-908d51dc00b8-20,31f6c9db-0c6a-47d0-a6f0-908d51dc00b8,20,PROD004,160,Each,Active,64000,USD
31f6c9db-0c6a-47d0-a6f0-908d51dc00b8-30,31f6c9db-0c6a-47d0-a6f0-908d51dc00b8,30,PROD008,250,Each,Active,100000,USD
a211157b-eb5c-42b8-962b-8a68b67ec5b3-10,a211157b-eb5c-42b8-962b-8a68b67ec5b3,10,PROD009,420,Each,Active,210000,USD
a211157b-eb5c-42b8-962b-8a68b67ec5b3-20,a211157b-eb5c-42b8-962b-8a68b67ec5b3,20,PROD006,250,Each,Active,200000,USD
a211157b-eb5c-42b8-962b-8a68b67ec5b3-30,a211157b-eb5c-42b8-962b-8a68b67ec5b3,30,PROD007,490,Each,Active,147000,USD
78be228b-99fc-452d-873f-b849ec0e6fb6-10,78be228b-99fc-452d-873f-b849ec0e6fb6,10,PROD009,440,Each,Active,220000,USD
78be228b-99fc-452d-873f-b849ec0e6fb6-20,78be228b-99fc-452d-873f-b849ec0e6fb6,20,PROD002,330,Each,Active,330000,USD
7f82131d-3aa4-42a2-aa55-abc6f87bd890-10,7f82131d-3aa4-42a2-aa55-abc6f87bd890,10,PROD005,310,Each,Active,186000,USD
7f82131d-3aa4-42a2-aa55-abc6f87bd890-20,7f82131d-3aa4-42a2-aa55-abc6f87bd890,20,PROD006,390,Each,Active,312000,USD
7f82131d-3aa4-42a2-aa55-abc6f87bd890-30,7f82131d-3aa4-42a2-aa55-abc6f87bd890,30,PROD002,340,Each,Active,340000,USD
4a64c2ca-a2c2-4ab3-a5de-c2fab42bcacc-10,4a64c2ca-a2c2-4ab3-a5de-c2fab42bcacc,10,PROD002,370,Each,Active,370000,USD
fe54d65c-8ef8-4042-afb3-0761bc6da3f8-10,fe54d65c-8ef8-4042-afb3-0761bc6da3f8,10,PROD001,70,Each,Active,63000,USD
fe54d65c-8ef8-4042-afb3-0761bc6da3f8-20,fe54d65c-8ef8-4042-afb3-0761bc6da3f8,20,PROD006,440,Each,Active,352000,USD
a7dedf04-faa5-4ba4-a590-659f374f26fd-10,a7dedf04-faa5-4ba4-a590-659f374f26fd,10,PROD008,180,Each,Active,72000,USD
a7dedf04-faa5-4ba4-a590-659f374f26fd-20,a7dedf04-faa5-4ba4-a590-659f374f26fd,20,PROD007,130,Each,Active,39000,USD
a7dedf04-faa5-4ba4-a590-659f374f26fd-30,a7dedf04-faa5-4ba4-a590-659f374f26fd,30,PROD004,340,Each,Active,136000,USD
4174dc13-ba84-4e89-9f07-a74eb2a0a617-10,4174dc13-ba84-4e89-9f07-a74eb2a0a617,10,PROD003,80,Each,Active,96000,USD
90aa9d7b-905f-46a0-ac52-79ece9193b48-10,90aa9d7b-905f-46a0-ac52-79ece9193b48,10,PROD007,70,Each,Active,21000,USD
90aa9d7b-905f-46a0-ac52-79ece9193b48-20,90aa9d7b-905f-46a0-ac52-79ece9193b48,20,PROD001,370,Each,Active,333000,USD
90aa9d7b-905f-46a0-ac52-79ece9193b48-30,90aa9d7b-905f-46a0-ac52-79ece9193b48,30,PROD005,150,Each,Active,90000,USD
47c88263-0655-4f62-b0c1-4afcccc9d9dc-10,47c88263-0655-4f62-b0c1-4afcccc9d9dc,10,PROD004,110,Each,Active,44000,USD
47c88263-0655-4f62-b0c1-4afcccc9d9dc-20,47c88263-0655-4f62-b0c1-4afcccc9d9dc,20,PROD002,410,Each,Active,410000,USD
98b12a1e-846c-4e90-ba06-7689fa159a35-10,98b12a1e-846c-4e90-ba06-7689fa159a35,10,PROD002,370,Each,Active,370000,USD
e4010ed8-55af-46e2-ae69-2326066ea0f4-10,e4010ed8-55af-46e2-ae69-2326066ea0f4,10,PROD004,440,Each,Active,176000,USD
e4010ed8-55af-46e2-ae69-2326066ea0f4-20,e4010ed8-55af-46e2-ae69-2326066ea0f4,20,PROD003,390,Each,Active,468000,USD
e4010ed8-55af-46e2-ae69-2326066ea0f4-30,e4010ed8-55af-46e2-ae69-2326066ea0f4,30,PROD007,250,Each,Active,75000,USD
46249fb8-5ef5-47ca-8aa9-356446cc4fd3-10,46249fb8-5ef5-47ca-8aa9-356446cc4fd3,10,PROD004,100,Each,Active,40000,USD
e8fa1a96-066a-4fbf-824d-0f7159cd9cf3-10,e8fa1a96-066a-4fbf-824d-0f7159cd9cf3,10,PROD009,430,Each,Active,215000,USD
e8fa1a96-066a-4fbf-824d-0f7159cd9cf3-20,e8fa1a96-066a-4fbf-824d-0f7159cd9cf3,20,PROD001,330,Each,Active,297000,USD
e8fa1a96-066a-4fbf-824d-0f7159cd9cf3-30,e8fa1a96-066a-4fbf-824d-0f7159cd9cf3,30,PROD002,160,Each,Active,160000,USD
1602a840-2903-4c6e-bc72-787a1e8a5e86-10,1602a840-2903-4c6e-bc72-787a1e8a5e86,10,PROD005,290,Each,Active,174000,USD
1602a840-2903-4c6e-bc72-787a1e8a5e86-20,1602a840-2903-4c6e-bc72-787a1e8a5e86,20,PROD004,480,Each,Active,192000,USD
1602a840-2903-4c6e-bc72-787a1e8a5e86-30,1602a840-2903-4c6e-bc72-787a1e8a5e86,30,PROD002,240,Each,Active,240000,USD
62b7f1b5-135f-4a56-9f69-b536d4744e50-10,62b7f1b5-135f-4a56-9f69-b536d4744e50,10,PROD003,470,Each,Active,564000,USD
62b7f1b5-135f-4a56-9f69-b536d4744e50-20,62b7f1b5-135f-4a56-9f69-b536d4744e50,20,PROD004,100,Each,Active,40000,USD
2ce3204e-a2d0-4ea3-a4e1-0cef3ec38d8c-10,2ce3204e-a2d0-4ea3-a4e1-0cef3ec38d8c,10,PROD008,220,Each,Active,88000,USD
2ce3204e-a2d0-4ea3-a4e1-0cef3ec38d8c-20,2ce3204e-a2d0-4ea3-a4e1-0cef3ec38d8c,20,PROD002,120,Each,Active,120000,USD
2ce3204e-a2d0-4ea3-a4e1-0cef3ec38d8c-30,2ce3204e-a2d0-4ea3-a4e1-0cef3ec38d8c,30,PROD006,460,Each,Active,368000,USD
3665861c-4008-47b2-9cb9-33ff4aebeee0-10,3665861c-4008-47b2-9cb9-33ff4aebeee0,10,PROD009,460,Each,Active,230000,USD
4d2acbb5-3177-476c-844b-472940ed8478-10,4d2acbb5-3177-476c-844b-472940ed8478,10,PROD002,220,Each,Active,220000,USD
4d2acbb5-3177-476c-844b-472940ed8478-20,4d2acbb5-3177-476c-844b-472940ed8478,20,PROD005,430,Each,Active,258000,USD
257d54d5-ea80-4c01-9b4e-5782c2613c75-10,257d54d5-ea80-4c01-9b4e-5782c2613c75,10,PROD009,140,Each,Active,70000,USD
257d54d5-ea80-4c01-9b4e-5782c2613c75-20,257d54d5-ea80-4c01-9b4e-5782c2613c75,20,PROD002,60,Each,Active,60000,USD
bd6be429-66b6-4008-b1a2-3da056325a13-10,bd6be429-66b6-4008-b1a2-3da056325a13,10,PROD007,210,Each,Active,63000,USD
bd6be429-66b6-4008-b1a2-3da056325a13-20,bd6be429-66b6-4008-b1a2-3da056325a13,20,PROD004,450,Each,Active,180000,USD
1a9194fd-2e3e-4ace-837d-d9f56ec20dd4-10,1a9194fd-2e3e-4ace-837d-d9f56ec20dd4,10,PROD003,490,Each,Active,588000,USD
d79fee61-6ebd-4ca5-800e-30d07d11f6d9-10,d79fee61-6ebd-4ca5-800e-30d07d11f6d9,10,PROD001,350,Each,Active,315000,USD
d79fee61-6ebd-4ca5-800e-30d07d11f6d9-20,d79fee61-6ebd-4ca5-800e-30d07d11f6d9,20,PROD002,240,Each,Active,240000,USD
f012d4e2-0f61-4769-8e96-fe620d4ec447-10,f012d4e2-0f61-4769-8e96-fe620d4ec447,10,PROD001,230,Each,Active,207000,USD
f012d4e2-0f61-4769-8e96-fe620d4ec447-20,f012d4e2-0f61-4769-8e96-fe620d4ec447,20,PROD007,410,Each,Active,123000,USD
af0901af-f02e-466a-a178-c5f4f19ee7b9-10,af0901af-f02e-466a-a178-c5f4f19ee7b9,10,PROD009,400,Each,Active,200000,USD
af0901af-f02e-466a-a178-c5f4f19ee7b9-20,af0901af-f02e-466a-a178-c5f4f19ee7b9,20,PROD003,200,Each,Active,240000,USD
49404c44-9271-43ab-b5f5-e1da622205bd-10,49404c44-9271-43ab-b5f5-e1da622205bd,10,PROD006,50,Each,Active,40000,USD
49404c44-9271-43ab-b5f5-e1da622205bd-20,49404c44-9271-43ab-b5f5-e1da622205bd,20,PROD009,130,Each,Active,65000,USD
74405002-bf46-46ff-b0e3-07a037851287-10,74405002-bf46-46ff-b0e3-07a037851287,10,PROD006,290,Each,Active,232000,USD
74405002-bf46-46ff-b0e3-07a037851287-20,74405002-bf46-46ff-b0e3-07a037851287,20,PROD007,250,Each,Active,75000,USD
734c3f29-a682-4a41-a95a-13a35136118a-10,734c3f29-a682-4a41-a95a-13a35136118a,10,PROD002,280,Each,Active,280000,USD
734c3f29-a682-4a41-a95a-13a35136118a-20,734c3f29-a682-4a41-a95a-13a35136118a,20,PROD004,270,Each,Active,108000,USD
734c3f29-a682-4a41-a95a-13a35136118a-30,734c3f29-a682-4a41-a95a-13a35136118a,30,PROD007,150,Each,Active,45000,USD
f5fa3cc4-5355-46d4-846b-853da3ef5e16-10,f5fa3cc4-5355-46d4-846b-853da3ef5e16,10,PROD007,300,Each,Active,90000,USD
f5fa3cc4-5355-46d4-846b-853da3ef5e16-20,f5fa3cc4-5355-46d4-846b-853da3ef5e16,20,PROD006,290,Each,Active,232000,USD
9ee6f23a-bbba-4a4e-ac5a-6bc3cd6b9cb7-10,9ee6f23a-bbba-4a4e-ac5a-6bc3cd6b9cb7,10,PROD004,490,Each,Active,196000,USD
9ee6f23a-bbba-4a4e-ac5a-6bc3cd6b9cb7-20,9ee6f23a-bbba-4a4e-ac5a-6bc3cd6b9cb7,20,PROD003,80,Each,Active,96000,USD
0ef57c52-765b-4cb8-9355-8647c050513e-10,0ef57c52-765b-4cb8-9355-8647c050513e,10,PROD009,320,Each,Active,160000,USD
0ef57c52-765b-4cb8-9355-8647c050513e-20,0ef57c52-765b-4cb8-9355-8647c050513e,20,PROD001,70,Each,Active,63000,USD
d8d21ea0-cbfe-4508-90bc-81ccf1a72861-10,d8d21ea0-cbfe-4508-90bc-81ccf1a72861,10,PROD001,260,Each,Active,234000,USD
d8d21ea0-cbfe-4508-90bc-81ccf1a72861-20,d8d21ea0-cbfe-4508-90bc-81ccf1a72861,20,PROD009,310,Each,Active,155000,USD
202a5a9d-2470-486f-acae-e26ac9b5cfe7-10,202a5a9d-2470-486f-acae-e26ac9b5cfe7,10,PROD001,370,Each,Active,333000,USD
202a5a9d-2470-486f-acae-e26ac9b5cfe7-20,202a5a9d-2470-486f-acae-e26ac9b5cfe7,20,PROD002,290,Each,Active,290000,USD
202a5a9d-2470-486f-acae-e26ac9b5cfe7-30,202a5a9d-2470-486f-acae-e26ac9b5cfe7,30,PROD009,420,Each,Active,210000,USD
a26f6d48-4b1b-4d6f-91f9-48d8c6c38b2f-10,a26f6d48-4b1b-4d6f-91f9-48d8c6c38b2f,10,PROD001,470,Each,Active,423000,USD
e9cb4219-157c-49c5-ba3f-61db6c2e5f9b-10,e9cb4219-157c-49c5-ba3f-61db6c2e5f9b,10,PROD004,280,Each,Active,112000,USD
e9cb4219-157c-49c5-ba3f-61db6c2e5f9b-20,e9cb4219-157c-49c5-ba3f-61db6c2e5f9b,20,PROD003,160,Each,Active,192000,USD
db7cf9b7-9fe4-48a1-a2b4-e26cc10a464a-10,db7cf9b7-9fe4-48a1-a2b4-e26cc10a464a,10,PROD005,290,Each,Active,174000,USD
db7cf9b7-9fe4-48a1-a2b4-e26cc10a464a-20,db7cf9b7-9fe4-48a1-a2b4-e26cc10a464a,20,PROD002,310,Each,Active,310000,USD
db7cf9b7-9fe4-48a1-a2b4-e26cc10a464a-30,db7cf9b7-9fe4-48a1-a2b4-e26cc10a464a,30,PROD001,390,Each,Active,351000,USD
c65f888b-e791-49ad-b451-5969550c26a5-10,c65f888b-e791-49ad-b451-5969550c26a5,10,PROD006,470,Each,Active,376000,USD
c65f888b-e791-49ad-b451-5969550c26a5-20,c65f888b-e791-49ad-b451-5969550c26a5,20,PROD008,350,Each,Active,140000,USD
c65f888b-e791-49ad-b451-5969550c26a5-30,c65f888b-e791-49ad-b451-5969550c26a5,30,PROD007,180,Each,Active,54000,USD
dadec67d-8c7a-4474-9389-a0f790ccb959-10,dadec67d-8c7a-4474-9389-a0f790ccb959,10,PROD002,380,Each,Active,380000,USD
8f27c2cf-5e1a-4bfc-88bb-e9123d6d3643-10,8f27c2cf-5e1a-4bfc-88bb-e9123d6d3643,10,PROD006,440,Each,Active,352000,USD
d81c923c-1455-4d9d-aa10-4a8002744ae4-10,d81c923c-1455-4d9d-aa10-4a8002744ae4,10,PROD008,70,Each,Active,28000,USD
d783193d-d03c-414d-9a0c-632e8ba376a3-10,d783193d-d03c-414d-9a0c-632e8ba376a3,10,PROD004,250,Each,Active,100000,USD
c95522f9-e4d2-41eb-8e72-9dbf4242d13c-10,c95522f9-e4d2-41eb-8e72-9dbf4242d13c,10,PROD002,200,Each,Active,200000,USD
c95522f9-e4d2-41eb-8e72-9dbf4242d13c-20,c95522f9-e4d2-41eb-8e72-9dbf4242d13c,20,PROD004,180,Each,Active,72000,USD
c95522f9-e4d2-41eb-8e72-9dbf4242d13c-30,c95522f9-e4d2-41eb-8e72-9dbf4242d13c,30,PROD008,400,Each,Active,160000,USD
055f26db-1896-4c84-9941-715b517ed955-10,055f26db-1896-4c84-9941-715b517ed955,10,PROD009,120,Each,Active,60000,USD
055f26db-1896-4c84-9941-715b517ed955-20,055f26db-1896-4c84-9941-715b517ed955,20,PROD002,180,Each,Active,180000,USD
8c7e8f35-ca88-48d1-b43a-4c0ddac5349b-10,8c7e8f35-ca88-48d1-b43a-4c0ddac5349b,10,PROD001,360,Each,Active,324000,USD
8c7e8f35-ca88-48d1-b43a-4c0ddac5349b-20,8c7e8f35-ca88-48d1-b43a-4c0ddac5349b,20,PROD006,310,Each,Active,248000,USD
60cbc109-7c01-4f82-a509-009618a2a68f-10,60cbc109-7c01-4f82-a509-009618a2a68f,10,PROD008,400,Each,Active,160000,USD
60cbc109-7c01-4f82-a509-009618a2a68f-20,60cbc109-7c01-4f82-a509-009618a2a68f,20,PROD002,80,Each,Active,80000,USD
22b0db4e-3081-43aa-a29a-b98c53431545-10,22b0db4e-3081-43aa-a29a-b98c53431545,10,PROD007,370,Each,Active,111000,USD
2c8f81ee-d2f1-4a52-bf40-45c8700d1666-10,2c8f81ee-d2f1-4a52-bf40-45c8700d1666,10,PROD007,160,Each,Active,48000,USD
2c8f81ee-d2f1-4a52-bf40-45c8700d1666-20,2c8f81ee-d2f1-4a52-bf40-45c8700d1666,20,PROD009,190,Each,Active,95000,USD
83486f44-b5fb-4928-ab9c-36a184f914a3-10,83486f44-b5fb-4928-ab9c-36a184f914a3,10,PROD005,340,Each,Active,204000,USD
83486f44-b5fb-4928-ab9c-36a184f914a3-20,83486f44-b5fb-4928-ab9c-36a184f914a3,20,PROD002,480,Each,Active,480000,USD
f0f8833a-a891-4ef3-ae1d-e01b9c43eb03-10,f0f8833a-a891-4ef3-ae1d-e01b9c43eb03,10,PROD005,270,Each,Active,162000,USD
f0f8833a-a891-4ef3-ae1d-e01b9c43eb03-20,f0f8833a-a891-4ef3-ae1d-e01b9c43eb03,20,PROD001,230,Each,Active,207000,USD
dd030689-85f1-4c5c-9697-0d51c494ae3a-10,dd030689-85f1-4c5c-9697-0d51c494ae3a,10,PROD002,130,Each,Active,130000,USD
dd030689-85f1-4c5c-9697-0d51c494ae3a-20,dd030689-85f1-4c5c-9697-0d51c494ae3a,20,PROD006,240,Each,Active,192000,USD
dd030689-85f1-4c5c-9697-0d51c494ae3a-30,dd030689-85f1-4c5c-9697-0d51c494ae3a,30,PROD007,360,Each,Active,108000,USD
370b3ab5-3053-43df-88c3-513b97ecca23-10,370b3ab5-3053-43df-88c3-513b97ecca23,10,PROD002,430,Each,Active,430000,USD
370b3ab5-3053-43df-88c3-513b97ecca23-20,370b3ab5-3053-43df-88c3-513b97ecca23,20,PROD003,460,Each,Active,552000,USD
0fee2188-6f00-4b59-8abb-c9ecacc2247f-10,0fee2188-6f00-4b59-8abb-c9ecacc2247f,10,PROD008,360,Each,Active,144000,USD
1f260d82-5b05-49a1-a330-8a111c2803d6-10,1f260d82-5b05-49a1-a330-8a111c2803d6,10,PROD002,470,Each,Active,470000,USD
78115d99-9333-41ad-a68d-91c76007552b-10,78115d99-9333-41ad-a68d-91c76007552b,10,PROD006,160,Each,Active,128000,USD
ff260041-9679-4675-b234-7b8a6608ec47-10,ff260041-9679-4675-b234-7b8a6608ec47,10,PROD001,170,Each,Active,153000,USD
9a156d27-beeb-4dc0-9a98-f9b4458ea802-10,9a156d27-beeb-4dc0-9a98-f9b4458ea802,10,PROD004,330,Each,Active,132000,USD
f97685f4-8991-4683-a1c8-406777602038-10,f97685f4-8991-4683-a1c8-406777602038,10,PROD007,430,Each,Active,129000,USD
f97685f4-8991-4683-a1c8-406777602038-20,f97685f4-8991-4683-a1c8-406777602038,20,PROD002,270,Each,Active,270000,USD
f97685f4-8991-4683-a1c8-406777602038-30,f97685f4-8991-4683-a1c8-406777602038,30,PROD005,430,Each,Active,258000,USD
00af4d20-8d7f-4966-bb59-d79a58a31d6a-10,00af4d20-8d7f-4966-bb59-d79a58a31d6a,10,PROD008,340,Each,Active,136000,USD
00af4d20-8d7f-4966-bb59-d79a58a31d6a-20,00af4d20-8d7f-4966-bb59-d79a58a31d6a,20,PROD002,90,Each,Active,90000,USD
00af4d20-8d7f-4966-bb59-d79a58a31d6a-30,00af4d20-8d7f-4966-bb59-d79a58a31d6a,30,PROD007,240,Each,Active,72000,USD
4de610c3-4aab-4999-ac55-57cf1a06494e-10,4de610c3-4aab-4999-ac55-57cf1a06494e,10,PROD008,50,Each,Active,20000,USD
4de610c3-4aab-4999-ac55-57cf1a06494e-20,4de610c3-4aab-4999-ac55-57cf1a06494e,20,PROD006,110,Each,Active,88000,USD
be8340fa-feb6-4335-8944-90d2e3e19e99-10,be8340fa-feb6-4335-8944-90d2e3e19e99,10,PROD007,370,Each,Active,111000,USD
737e2ca5-a0d2-4016-aaa1-b5ae706649ba-10,737e2ca5-a0d2-4016-aaa1-b5ae706649ba,10,PROD009,330,Each,Active,165000,USD
737e2ca5-a0d2-4016-aaa1-b5ae706649ba-20,737e2ca5-a0d2-4016-aaa1-b5ae706649ba,20,PROD007,390,Each,Active,117000,USD
737e2ca5-a0d2-4016-aaa1-b5ae706649ba-30,737e2ca5-a0d2-4016-aaa1-b5ae706649ba,30,PROD004,420,Each,Active,168000,USD
1cdcd5a2-c696-45a8-9402-fecf0189959d-10,1cdcd5a2-c696-45a8-9402-fecf0189959d,10,PROD004,310,Each,Active,124000,USD
e6e8c620-6272-4495-94d6-0bad325c65a8-10,e6e8c620-6272-4495-94d6-0bad325c65a8,10,PROD007,280,Each,Active,84000,USD
652d50db-3103-416f-b445-23eb908b1c95-10,652d50db-3103-416f-b445-23eb908b1c95,10,PROD001,370,Each,Active,333000,USD
652d50db-3103-416f-b445-23eb908b1c95-20,652d50db-3103-416f-b445-23eb908b1c95,20,PROD005,450,Each,Active,270000,USD
567e1d9c-cd89-4168-904a-d536a5d77733-10,567e1d9c-cd89-4168-904a-d536a5d77733,10,PROD007,80,Each,Active,24000,USD
